,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
3785,1725.5548,NCD30,OUT035
3786,1478.8141,FDH31,OUT013
3787,394.87555,FDD56,OUT019
3788,3965.0786,FDC47,OUT049
3789,1325.9054,FDZ21,OUT045
3790,1566.4608,FDM01,OUT049
3791,1160.8271,FDF24,OUT013
3792,674.0608,FDW23,OUT017
3793,854.37695,FDY52,OUT018
3794,4496.3213,DRH37,OUT027
3795,3029.2458,DRO47,OUT027
3796,5097.5366,FDR25,OUT049
3797,6184.091,FDQ24,OUT027
3798,4646.8965,DRJ51,OUT018
3799,4545.7935,NCU06,OUT035
3800,1810.5427,NCV18,OUT018
3801,3359.2126,NCC06,OUT027
3802,1563.6594,FDZ01,OUT018
3803,2120.3047,FDT14,OUT017
3804,340.40594,FDD11,OUT019
3805,3928.2803,FDN09,OUT017
3806,530.7214,NCO18,OUT010
3807,3127.97,FDZ50,OUT045
3808,4682.0015,FDS44,OUT013
3809,2417.5466,FDI36,OUT045
3810,21.831474,FDA26,OUT010
3811,1842.381,NCY53,OUT049
3812,3034.4568,FDF32,OUT049
3813,321.50342,FDF59,OUT010
3814,1288.6635,FDB20,OUT046
3815,1095.7253,DRH11,OUT035
3816,1677.9658,FDT03,OUT049
3817,3504.621,NCH06,OUT035
3818,3452.2844,FDR55,OUT049
3819,2954.1245,FDI10,OUT035
3820,2097.3735,FDZ12,OUT045
3821,3013.657,FDM12,OUT049
3822,1488.2894,DRB25,OUT045
3823,3533.8064,NCS41,OUT013
3824,2778.8108,NCT53,OUT049
3825,576.2208,NCD55,OUT013
3826,2280.7476,FDY08,OUT049
3827,841.62476,NCP55,OUT049
3828,2235.7332,FDA33,OUT013
3829,2814.5498,FDQ33,OUT013
3830,5069.2266,FDE45,OUT027
3831,2161.6453,FDT26,OUT013
3832,5932.0396,NCV53,OUT049
3833,2729.832,FDK60,OUT027
3834,1264.7351,NCJ29,OUT046
3835,6900.7866,FDI15,OUT045
3836,1853.5325,FDX21,OUT013
3837,510.5455,FDV49,OUT019
3838,1420.3365,DRO59,OUT046
3839,1381.255,FDZ14,OUT045
3840,3015.8464,FDP32,OUT027
3841,3085.1304,FDC33,OUT017
3842,383.3209,FDT14,OUT010
3843,2060.9211,NCN54,OUT027
3844,4689.178,FDR57,OUT027
3845,593.8949,DRK12,OUT046
3846,3182.5974,FDX52,OUT049
3847,531.8094,FDX08,OUT010
3848,175.03577,FDP10,OUT010
3849,1245.4142,NCP50,OUT045
3850,4572.873,NCL06,OUT013
3851,2856.5059,FDP25,OUT013
3852,1575.7002,FDE53,OUT013
3853,1170.6318,FDL27,OUT017
3854,3375.114,FDC35,OUT049
3855,421.471,DRJ47,OUT010
3856,1139.3164,FDD16,OUT018
3857,2955.9434,NCN42,OUT049
3858,3341.8406,FDC38,OUT027
3859,3030.8594,NCO07,OUT045
3860,720.0472,FDQ20,OUT049
3861,1895.8745,FDI32,OUT046
3862,171.37823,FDN20,OUT010
3863,6838.3213,DRJ51,OUT027
3864,1417.2102,FDU08,OUT045
3865,375.85547,DRN37,OUT019
3866,398.64673,FDD05,OUT010
3867,2311.7954,FDW15,OUT046
3868,2108.4404,FDI52,OUT046
3869,3104.4346,DRM11,OUT049
3870,529.3364,NCO06,OUT045
3871,3431.746,FDU38,OUT049
3872,2301.6772,FDU59,OUT018
3873,2285.43,FDJ10,OUT046
3874,1825.0248,FDM13,OUT049
3875,556.5807,NCJ30,OUT019
3876,2054.226,FDM45,OUT018
3877,654.6898,FDP36,OUT045
3878,31.210434,NCD30,OUT010
3879,2200.8152,FDN48,OUT017
3880,3233.7856,FDY32,OUT049
3881,2395.0273,FDU47,OUT046
3882,963.85504,FDF17,OUT019
3883,2861.2234,FDP34,OUT017
3884,2741.4998,FDA47,OUT049
3885,2762.786,DRD27,OUT027
3886,1272.7681,FDW38,OUT045
3887,544.86475,FDZ15,OUT019
3888,5071.2954,FDZ03,OUT027
3889,2926.773,NCN19,OUT049
3890,2826.0847,FDG02,OUT035
3891,4063.0508,FDS31,OUT035
3892,1321.4432,FDW43,OUT019
3893,206.38751,FDZ47,OUT010
3894,2878.7847,FDO57,OUT017
3895,607.20166,NCL07,OUT013
3896,1738.5894,NCV42,OUT013
3897,1754.724,FDP40,OUT017
3898,679.9552,FDP48,OUT019
3899,2701.3499,FDH21,OUT017
3900,1083.1782,NCP02,OUT049
3901,769.62695,FDK24,OUT049
3902,1215.0925,FDC41,OUT045
3903,1663.9617,FDF08,OUT017
3904,791.4164,FDO49,OUT017
3905,8252.531,FDS56,OUT027
3906,851.06415,FDX46,OUT018
3907,2192.1516,FDQ07,OUT013
3908,88.057106,FDC32,OUT010
3909,698.65765,FDT21,OUT019
3910,2060.9275,FDG58,OUT045
3911,1151.2925,FDW14,OUT049
3912,3650.3242,DRA12,OUT027
3913,1115.7032,FDV27,OUT013
3914,1977.1154,DRD25,OUT013
3915,5033.5254,DRF48,OUT027
3916,1546.7195,FDX24,OUT017
3917,3789.479,DRJ51,OUT046
3918,3648.8552,FDE45,OUT045
3919,1780.7279,FDE14,OUT046
3920,1811.9193,FDG53,OUT045
3921,2625.5322,FDT08,OUT046
3922,4831.313,DRC27,OUT027
3923,2181.476,FDG20,OUT035
3924,1557.5931,FDC21,OUT046
3925,2368.9617,FDV31,OUT018
3926,1934.7714,FDB58,OUT045
3927,1825.8127,FDV23,OUT046
3928,121.866104,FDA25,OUT019
3929,2244.8303,FDC15,OUT046
3930,2115.0947,FDU47,OUT049
3931,817.1214,FDE23,OUT013
3932,2213.419,FDS08,OUT013
3933,2558.6218,FDW03,OUT027
3934,2322.722,FDJ60,OUT018
3935,2063.5793,FDM34,OUT017
3936,2003.0035,FDW33,OUT013
3937,829.0155,FDZ40,OUT013
3938,801.96216,FDE33,OUT018
3939,92.4826,NCC06,OUT010
3940,1278.6842,FDU11,OUT046
3941,2780.4985,FDL44,OUT017
3942,1824.5468,NCZ29,OUT017
3943,1228.2668,FDG28,OUT010
3944,807.3097,FDL12,OUT018
3945,1370.2592,FDD52,OUT017
3946,1047.7137,FDO15,OUT013
3947,1216.1375,NCN29,OUT027
3948,1272.994,FDW36,OUT013
3949,4067.2395,FDB21,OUT046
3950,1574.7396,FDZ28,OUT013
3951,1981.3016,FDY10,OUT035
3952,786.71875,DRG39,OUT017
3953,1309.0955,FDN28,OUT013
3954,2366.673,FDV15,OUT035
3955,3997.2756,DRI13,OUT035
3956,1612.887,FDH20,OUT046
3957,4168.9,FDY51,OUT013
3958,3615.6929,FDE16,OUT013
3959,652.9609,FDX40,OUT018
3960,840.4338,FDC48,OUT018
3961,2625.7383,FDS14,OUT046
3962,4551.9946,FDX56,OUT017
3963,2917.9514,FDI10,OUT046
3964,2263.7402,FDI14,OUT013
3965,633.5455,DRM48,OUT013
3966,4109.696,NCH07,OUT027
3967,5469.1895,FDY26,OUT013
3968,3090.7102,FDD02,OUT027
3969,2929.506,FDM12,OUT046
3970,362.5271,DRF01,OUT010
3971,2357.436,FDV36,OUT046
3972,4094.9917,DRI59,OUT013
3973,2237.1672,FDV03,OUT018
3974,3408.242,FDO39,OUT017
3975,2030.4326,NCB07,OUT018
3976,2879.6472,FDH38,OUT027
3977,847.59985,FDZ13,OUT035
3978,2352.0461,NCZ30,OUT046
3979,500.5183,NCA06,OUT035
3980,1573.0256,FDB04,OUT049
3981,1436.5112,FDN50,OUT013
3982,3664.9817,NCG06,OUT049
3983,845.24774,NCY17,OUT018
3984,2428.0195,FDC23,OUT046
3985,3775.706,FDK33,OUT049
3986,3633.835,FDR03,OUT049
3987,972.32184,FDZ07,OUT045
3988,1039.5701,FDO38,OUT013
3989,1812.714,FDS59,OUT046
3990,509.0383,DRM11,OUT019
3991,5275.83,FDX52,OUT027
3992,582.04224,DRJ35,OUT018
3993,4586.288,NCP53,OUT046
3994,386.1647,FDW15,OUT019
3995,2274.9993,DRI47,OUT045
3996,1953.1884,DRZ11,OUT035
3997,2387.6682,FDS02,OUT013
3998,3927.5032,DRD49,OUT018
3999,1223.5043,FDW38,OUT049
4000,416.67328,FDR21,OUT019
4001,796.67017,FDE40,OUT013
4002,1627.8805,FDI02,OUT045
4003,767.0894,FDQ04,OUT045
4004,4426.2373,FDY14,OUT017
4005,1450.8914,NCT54,OUT046
4006,1745.6725,DRD25,OUT017
4007,4501.6426,DRE01,OUT045
4008,780.39246,FDJ12,OUT010
4009,1300.2,NCZ05,OUT049
4010,282.55136,DRB25,OUT019
4011,2499.075,NCC31,OUT045
4012,1232.8575,FDM16,OUT045
4013,1776.1786,DRG11,OUT049
4014,3420.9563,FDV24,OUT027
4015,471.13278,FDV43,OUT046
4016,2238.3127,FDG05,OUT018
4017,296.02478,FDV23,OUT010
4018,1390.7372,FDI58,OUT018
4019,4944.354,FDQ11,OUT017
4020,6035.43,FDC05,OUT027
4021,3064.6467,FDF40,OUT013
4022,3450.834,FDU02,OUT018
4023,3057.2896,FDT32,OUT013
4024,3547.442,NCF06,OUT017
4025,946.78204,FDT46,OUT013
4026,230.52805,FDR58,OUT010
4027,2056.1477,FDY04,OUT046
4028,2301.8035,FDT58,OUT045
4029,2148.2512,FDE46,OUT049
4030,1038.1974,DRH11,OUT017
4031,3019.0632,DRI51,OUT046
4032,2934.3289,FDC35,OUT017
4033,2972.8955,FDP45,OUT035
4034,3450.2358,FDC45,OUT017
4035,3290.7034,FDU01,OUT045
4036,361.24194,FDJ53,OUT010
4037,3041.8433,FDJ46,OUT017
4038,2915.625,FDX07,OUT013
4039,3774.2898,NCI30,OUT049
4040,3558.5056,FDE47,OUT027
4041,1517.586,FDV48,OUT045
4042,209.60555,FDN16,OUT019
4043,3047.5007,FDM52,OUT013
4044,4708.4204,FDA32,OUT027
4045,4080.852,FDH05,OUT017
4046,207.22842,FDW25,OUT010
4047,1781.1628,FDQ09,OUT046
4048,230.01631,NCM17,OUT010
4049,2331.643,DRM59,OUT046
4050,2222.4294,FDV47,OUT027
4051,1492.4608,DRE15,OUT035
4052,305.43268,FDS25,OUT010
4053,1121.0631,NCZ05,OUT018
4054,184.87341,NCV05,OUT019
4055,3594.8037,DRM37,OUT046
4056,5501.3633,FDV58,OUT027
4057,9652.062,FDN22,OUT027
4058,435.5353,NCO06,OUT049
4059,141.26978,FDT56,OUT019
4060,1717.1129,FDM02,OUT013
4061,2675.9888,FDA09,OUT046
4062,2608.3857,NCC06,OUT035
4063,2599.9688,NCL54,OUT049
4064,902.1023,NCB55,OUT017
4065,1758.827,FDB12,OUT017
4066,2514.3616,NCA54,OUT049
4067,2106.7627,NCS38,OUT049
4068,5887.9824,FDC02,OUT049
4069,247.61642,FDK44,OUT019
4070,4053.4023,FDE16,OUT035
4071,2292.225,NCS05,OUT035
4072,3180.0164,FDZ59,OUT045
4073,5254.9546,FDI20,OUT017
4074,2230.153,FDQ14,OUT046
4075,3618.2444,FDF53,OUT017
4076,1975.5269,FDW25,OUT017
4077,97.8416,NCQ43,OUT010
4078,2904.1504,FDX52,OUT013
4079,3633.8713,FDE28,OUT045
4080,2278.144,FDN15,OUT017
4081,1618.3761,FDO28,OUT017
4082,2906.288,FDQ33,OUT045
4083,237.5949,FDM22,OUT010
4084,746.4882,FDJ03,OUT017
4085,828.84393,FDI16,OUT045
4086,6556.093,FDI09,OUT027
4087,3132.496,FDX55,OUT013
4088,3346.2612,FDS23,OUT027
4089,2394.7493,DRC12,OUT045
4090,3680.2727,FDH41,OUT049
4091,2604.7732,FDN01,OUT013
4092,2286.474,FDV55,OUT045
4093,1046.8422,NCJ19,OUT013
4094,220.35368,NCY29,OUT010
4095,2027.7102,FDP03,OUT018
4096,1344.6176,FDZ52,OUT045
4097,190.6909,FDH31,OUT010
4098,3411.889,FDQ19,OUT018
4099,1722.795,FDS15,OUT035
4100,3487.8066,FDN32,OUT017
4101,1650.8207,FDH32,OUT049
4102,1943.4753,FDF33,OUT017
4103,2804.2583,FDJ22,OUT046
4104,286.46188,FDG56,OUT010
4105,3394.0195,FDC05,OUT046
4106,3767.1902,FDK09,OUT013
4107,2185.583,NCV29,OUT045
4108,980.7113,NCC43,OUT019
4109,2570.4478,NCA42,OUT049
4110,1686.5686,FDC10,OUT046
4111,1156.5217,FDC16,OUT013
4112,2073.6929,NCL17,OUT013
4113,1921.7057,FDA51,OUT035
4114,2710.4868,FDW01,OUT017
4115,1871.5874,NCF30,OUT045
4116,562.4242,FDN49,OUT013
4117,1269.4167,FDY20,OUT045
4118,2230.1177,FDC15,OUT045
4119,1578.0767,FDY24,OUT046
4120,1532.9177,NCG43,OUT017
4121,3808.4055,FDA48,OUT013
4122,674.2123,NCF55,OUT017
4123,1376.2458,FDL38,OUT049
4124,1953.6565,NCQ29,OUT018
4125,3323.7222,FDC34,OUT017
4126,1269.0741,FDP36,OUT027
4127,372.56842,FDN50,OUT010
4128,1668.9346,FDO23,OUT049
4129,944.69586,FDT56,OUT013
4130,4440.2183,FDT13,OUT027
4131,3178.2227,FDZ03,OUT013
4132,855.55554,FDQ03,OUT010
4133,2862.78,FDU44,OUT045
4134,3535.7947,FDD03,OUT049
4135,1636.2982,NCH30,OUT013
4136,40.51498,FDS60,OUT010
4137,2977.4966,FDG08,OUT046
4138,745.08594,FDX38,OUT017
4139,1918.5394,FDD22,OUT017
4140,3518.1467,FDW51,OUT013
4141,2413.1748,FDL09,OUT017
4142,1068.7511,FDZ60,OUT045
4143,2549.179,NCH07,OUT046
4144,4176.1797,NCQ41,OUT049
4145,1995.9816,FDW04,OUT049
4146,5687.1855,FDI08,OUT027
4147,284.80716,FDR19,OUT019
4148,1345.7761,FDV13,OUT046
4149,3060.0808,FDB52,OUT017
4150,3170.3125,FDZ48,OUT027
4151,988.2884,NCO14,OUT049
4152,3372.6921,FDZ50,OUT013
4153,268.85394,FDN27,OUT019
4154,2183.454,FDQ60,OUT013
4155,815.7769,FDR49,OUT017
4156,1719.1942,DRJ35,OUT027
4157,1402.469,DRI49,OUT017
4158,3646.5286,FDB47,OUT017
4159,380.79034,FDP37,OUT010
4160,1593.1418,FDR26,OUT049
4161,316.93552,FDY31,OUT019
4162,1139.6837,FDC11,OUT045
4163,4511.414,DRP47,OUT035
4164,2325.2336,NCY54,OUT018
4165,2112.6423,FDR27,OUT046
4166,296.91522,FDQ21,OUT019
4167,3063.611,NCQ29,OUT035
4168,2840.7102,FDJ02,OUT046
4169,1360.1222,FDE21,OUT018
4170,3094.3508,FDM39,OUT046
4171,1884.591,FDZ01,OUT017
4172,1708.536,NCB19,OUT018
4173,2495.7305,FDU03,OUT046
4174,3934.7068,FDP27,OUT049
4175,2212.2449,DRF01,OUT045
4176,1634.7861,FDM03,OUT049
4177,1949.2013,FDV01,OUT046
4178,2597.5771,FDS16,OUT046
4179,1330.4509,FDO45,OUT035
4180,3146.3694,NCX06,OUT035
4181,628.2016,FDP13,OUT046
4182,3908.6738,NCR38,OUT018
4183,891.4522,FDA01,OUT013
4184,1417.9581,FDT26,OUT017
4185,6212.4287,FDD44,OUT027
4186,744.8926,FDB26,OUT013
4187,492.45062,FDP45,OUT019
4188,814.0758,NCP55,OUT046
4189,1647.8553,FDT23,OUT017
4190,469.54657,FDO51,OUT045
4191,886.88043,FDA44,OUT046
4192,3239.2876,NCJ31,OUT018
4193,1486.0265,FDX37,OUT045
4194,2718.1821,NCD18,OUT049
4195,3477.1008,FDN40,OUT027
4196,2711.4092,FDL33,OUT017
4197,2133.7612,DRF48,OUT035
4198,2122.3135,FDW08,OUT035
4199,3044.447,FDX39,OUT018
4200,3021.3535,FDB38,OUT049
4201,2769.3325,FDY46,OUT018
4202,2558.9133,NCB06,OUT049
4203,3166.7432,FDA34,OUT035
4204,2041.8965,FDA35,OUT045
4205,3682.3845,FDQ07,OUT035
4206,1658.2983,FDU32,OUT045
4207,1689.9548,FDU26,OUT013
4208,269.99356,FDU13,OUT010
4209,4342.7866,FDO09,OUT035
4210,12.604331,FDW03,OUT019
4211,2394.6404,FDB38,OUT013
4212,256.2499,FDL26,OUT010
4213,1990.2109,NCN43,OUT045
4214,3575.0625,FDH08,OUT045
4215,751.3589,NCC31,OUT019
4216,2102.4424,FDH14,OUT035
4217,1870.6971,FDL40,OUT017
4218,2169.8364,FDD20,OUT035
4219,6685.9214,NCV53,OUT035
4220,1050.4286,FDD16,OUT045
4221,1995.7128,FDP24,OUT035
4222,2873.8555,FDQ25,OUT045
4223,834.4886,FDM38,OUT035
4224,661.9355,NCT18,OUT010
4225,2185.528,FDM34,OUT049
4226,317.3638,DRH37,OUT010
4227,1893.2909,NCE07,OUT013
4228,1684.5463,FDG12,OUT013
4229,218.00293,FDB59,OUT010
4230,2353.858,FDS10,OUT018
4231,327.9583,FDN21,OUT010
4232,1308.8318,FDM02,OUT045
4233,2115.364,FDO44,OUT049
4234,1590.4315,NCN17,OUT017
4235,1269.3901,FDH16,OUT018
4236,2374.4192,FDL44,OUT046
4237,1944.8027,FDY47,OUT017
4238,925.695,DRI39,OUT046
4239,1540.477,NCX54,OUT018
4240,640.8984,FDE59,OUT046
4241,2833.7449,FDO46,OUT045
4242,1300.0874,DRE13,OUT046
4243,1047.9253,FDW14,OUT013
4244,1407.4802,FDF35,OUT046
4245,271.27753,FDO50,OUT019
4246,1916.3339,DRF49,OUT017
4247,2288.7844,FDT60,OUT049
4248,721.4219,FDP38,OUT045
4249,3612.0046,FDA31,OUT027
4250,-152.03378,FDY52,OUT010
4251,6352.5073,FDD03,OUT027
4252,1096.521,FDN52,OUT018
4253,426.06052,FDU20,OUT010
4254,1864.4786,FDD22,OUT035
4255,136.49954,NCB55,OUT019
4256,1027.3658,FDN27,OUT045
4257,1277.6547,FDD16,OUT013
4258,1331.5062,FDW48,OUT046
4259,482.77426,DRN35,OUT045
4260,3175.0742,FDX25,OUT049
4261,3740.1519,DRD49,OUT049
4262,329.3641,FDE21,OUT019
4263,3277.3782,FDN44,OUT035
4264,743.4094,DRC01,OUT049
4265,4758.982,NCK30,OUT046
4266,1002.5743,FDU39,OUT013
4267,1468.573,FDB49,OUT013
4268,2328.4424,FDS12,OUT045
4269,1968.1697,FDR57,OUT018
4270,6389.893,FDX22,OUT027
4271,1947.322,FDC60,OUT013
4272,2335.7998,NCE42,OUT049
4273,3267.4783,NCK42,OUT049
4274,3584.9219,DRE01,OUT017
4275,2227.2937,FDE57,OUT018
4276,70.379974,DRK59,OUT019
4277,4297.5825,FDB10,OUT027
4278,2550.0713,FDQ25,OUT046
4279,4931.9707,FDY26,OUT017
4280,3545.2532,FDG28,OUT049
4281,1627.8013,FDM14,OUT049
4282,1667.7266,NCH29,OUT049
4283,1787.1354,FDD48,OUT049
4284,3953.3752,FDC17,OUT045
4285,2308.4817,DRH49,OUT027
4286,2027.7144,FDN44,OUT018
4287,1702.2943,FDC29,OUT045
4288,252.96829,DRK01,OUT019
4289,2393.1018,FDD48,OUT017
4290,2420.6357,FDB59,OUT013
4291,710.63336,FDY45,OUT010
4292,1362.9551,FDX60,OUT035
4293,160.56102,FDT09,OUT010
4294,2145.5454,DRB24,OUT018
4295,3925.6106,FDL13,OUT035
4296,2002.7175,FDN16,OUT035
4297,2172.9373,FDK57,OUT013
4298,2050.525,FDO22,OUT027
4299,735.5793,FDC57,OUT010
4300,1327.0609,FDZ13,OUT027
4301,1734.1924,FDW27,OUT013
4302,459.63376,FDX10,OUT049
4303,1882.0479,FDY08,OUT018
4304,1265.7295,FDA49,OUT017
4305,1526.6764,FDC32,OUT018
4306,1027.5212,FDO04,OUT035
4307,2866.5146,NCZ54,OUT013
4308,796.00024,FDY40,OUT045
4309,1247.8588,FDW36,OUT045
4310,2988.8494,FDE11,OUT017
4311,2831.915,DRE37,OUT045
4312,3199.3953,NCK19,OUT017
4313,2970.7263,FDT19,OUT035
4314,1026.2439,FDE56,OUT045
4315,-235.57675,FDZ57,OUT010
4316,1569.1542,FDB35,OUT035
4317,137.07892,FDF09,OUT010
4318,2747.712,FDO34,OUT046
4319,4257.27,FDA55,OUT046
4320,1165.8263,NCM18,OUT035
4321,590.5121,FDJ20,OUT019
4322,530.7877,DRQ35,OUT019
4323,2735.2598,FDG02,OUT013
4324,2347.853,NCU29,OUT018
4325,1669.1466,FDL27,OUT027
4326,3166.803,NCA54,OUT035
4327,877.1822,FDJ32,OUT035
4328,753.18866,FDB21,OUT019
4329,2713.3677,FDR46,OUT035
4330,1064.7477,FDZ32,OUT046
4331,4153.968,DRF36,OUT017
4332,4053.6953,NCU54,OUT017
4333,742.73303,NCI31,OUT017
4334,3091.5293,DRA59,OUT035
4335,504.29514,NCC55,OUT045
4336,577.08984,FDE44,OUT018
4337,1670.1279,NCN26,OUT018
4338,1160.0276,FDC11,OUT049
4339,1641.8901,FDV24,OUT035
4340,267.7742,FDR40,OUT019
4341,2746.9895,NCQ17,OUT049
4342,3150.5476,FDC46,OUT045
4343,1148.3228,NCM18,OUT046
4344,1713.2456,FDK16,OUT046
4345,1076.0067,FDI28,OUT017
4346,3579.907,FDS11,OUT018
4347,1163.68,DRD13,OUT046
4348,1381.4508,FDL36,OUT035
4349,526.6418,FDI27,OUT013
4350,337.5765,FDJ53,OUT019
4351,3265.0813,FDS44,OUT045
4352,4032.551,FDE28,OUT046
4353,2620.1084,FDQ33,OUT018
4354,5274.131,FDB37,OUT017
4355,1405.1812,FDQ31,OUT045
4356,2480.46,NCQ05,OUT046
4357,1933.4487,FDE10,OUT013
4358,717.6221,FDF38,OUT017
4359,662.5108,FDE50,OUT019
4360,206.27103,DRG37,OUT010
4361,3932.3296,NCH06,OUT049
4362,4776.76,FDY14,OUT045
4363,1661.2441,FDO27,OUT017
4364,4159.7725,FDQ19,OUT049
4365,637.96466,FDZ26,OUT019
4366,5138.595,FDN51,OUT013
4367,2262.4578,FDK20,OUT035
4368,3114.63,FDD40,OUT018
4369,710.05084,DRI25,OUT018
4370,1905.2341,FDH56,OUT017
4371,5486.0503,FDI36,OUT027
4372,543.2803,DRH11,OUT018
4373,1962.1544,NCV18,OUT017
4374,3312.3481,DRI01,OUT049
4375,2969.866,DRE48,OUT049
4376,1412.1932,FDS51,OUT035
4377,849.69275,FDM38,OUT017
4378,4685.3086,FDB60,OUT027
4379,4678.24,FDY58,OUT035
4380,2344.3574,FDY22,OUT045
4381,5604.1978,FDF11,OUT027
4382,1569.9178,FDZ51,OUT035
4383,3122.8486,FDQ45,OUT017
4384,2854.8274,FDF17,OUT035
4385,2932.6946,NCF31,OUT027
4386,1770.7864,FDA37,OUT013
4387,940.8505,FDO51,OUT046
4388,2510.3145,FDF34,OUT013
4389,1405.1923,FDD57,OUT018
4390,4690.1895,FDO37,OUT046
4391,898.0309,FDR49,OUT049
4392,2555.9421,FDS39,OUT049
4393,1348.6763,FDI48,OUT027
4394,3175.0168,DRM35,OUT049
4395,3307.2354,FDV57,OUT035
4396,2677.8252,FDZ55,OUT013
4397,1146.2078,FDI28,OUT035
4398,1028.8395,FDS21,OUT045
4399,1270.9137,FDT34,OUT013
4400,1022.1967,DRI25,OUT035
4401,495.74277,FDT47,OUT010
4402,1371.0314,DRH39,OUT045
4403,2039.1373,NCD54,OUT045
4404,2250.1506,FDU16,OUT027
4405,1858.838,NCW29,OUT045
4406,5741.6953,FDV25,OUT027
4407,1579.5066,FDM56,OUT035
4408,1678.8057,FDZ04,OUT027
4409,134.061,FDG59,OUT019
4410,1178.2856,FDI56,OUT045
4411,1416.1282,FDS33,OUT035
4412,2184.6653,FDC23,OUT049
4413,3643.8577,FDT11,OUT049
4414,4281.981,FDG17,OUT045
4415,1529.6271,FDZ44,OUT045
4416,2592.4324,FDJ52,OUT013
4417,2833.3093,DRI23,OUT046
4418,261.32642,DRE15,OUT010
4419,1726.0681,NCF07,OUT013
4420,951.70764,NCR29,OUT049
4421,108.01647,FDE44,OUT019
4422,1516.424,FDT23,OUT035
4423,3889.0312,NCG06,OUT017
4424,492.471,NCU41,OUT010
4425,1670.0825,FDH46,OUT017
4426,3375.2456,FDV31,OUT013
4427,5036.732,NCT41,OUT027
4428,3890.7695,FDE22,OUT027
4429,1608.568,FDC26,OUT045
4430,711.94635,DRF51,OUT017
4431,315.4888,NCY53,OUT019
4432,4625.7456,FDY21,OUT017
4433,932.8138,FDL27,OUT013
4434,3864.6895,FDZ34,OUT049
4435,19.836325,NCF43,OUT010
4436,1589.1024,FDC21,OUT035
4437,2537.7063,FDL26,OUT013
4438,313.50247,FDT25,OUT010
4439,1250.1692,NCR30,OUT046
4440,341.6324,DRL23,OUT019
4441,2369.3962,NCR05,OUT049
4442,1056.2429,NCE19,OUT018
4443,659.3276,FDY07,OUT035
4444,4166.4395,FDB10,OUT017
4445,1621.9668,FDP57,OUT013
4446,310.97995,FDU48,OUT019
4447,1697.7202,FDH48,OUT035
4448,1966.3173,FDO33,OUT035
4449,2353.6501,NCU29,OUT045
4450,691.4847,FDW35,OUT046
4451,737.5137,FDH05,OUT010
4452,1343.647,FDP26,OUT049
4453,1230.5747,DRG27,OUT035
4454,2747.1445,FDQ33,OUT046
4455,418.91403,FDH20,OUT010
4456,1223.0438,FDV14,OUT046
4457,873.0208,DRD01,OUT046
4458,1439.597,NCI17,OUT049
4459,1817.0297,FDF39,OUT010
4460,1588.1411,FDX37,OUT046
4461,2805.9277,NCX17,OUT035
4462,4709.9067,FDN03,OUT013
4463,346.10037,NCS41,OUT010
4464,3269.5127,FDH34,OUT045
4465,2005.9084,NCX53,OUT018
4466,2113.203,FDY31,OUT046
4467,1978.0068,FDD20,OUT017
4468,652.3318,FDE51,OUT045
4469,1279.2188,FDV27,OUT046
4470,2387.042,FDF16,OUT035
4471,1125.3398,FDZ02,OUT049
4472,959.2452,NCK05,OUT045
4473,4254.0674,FDM12,OUT027
4474,1560.9722,NCA05,OUT018
4475,2235.0447,FDX33,OUT045
4476,4124.692,FDM25,OUT049
4477,1115.0977,FDE41,OUT018
4478,1171.5636,FDW14,OUT045
4479,1588.9413,NCD30,OUT046
4480,-26.193626,FDB23,OUT010
4481,1152.0262,FDF45,OUT046
4482,2047.2455,FDW20,OUT017
4483,1889.7697,FDF47,OUT045
4484,598.307,NCR05,OUT019
4485,2750.7996,DRB01,OUT046
4486,3099.7793,FDE36,OUT013
4487,2782.6892,FDU56,OUT049
4488,4444.283,FDB23,OUT049
4489,1608.9279,FDN48,OUT049
4490,2552.8083,FDS43,OUT013
4491,3244.0386,NCN05,OUT013
4492,3418.1099,NCL53,OUT049
4493,1358.1615,FDL56,OUT046
4494,1337.7092,FDH17,OUT018
4495,2116.6982,FDP37,OUT046
4496,595.0072,FDG09,OUT019
4497,4180.8813,FDA55,OUT045
4498,3477.468,FDX31,OUT049
4499,3051.9363,FDJ41,OUT045
4500,2625.203,DRC24,OUT045
4501,2316.9775,FDQ21,OUT035
4502,1349.6665,NCT54,OUT045
4503,5415.8467,FDH08,OUT049
4504,4128.8564,FDY38,OUT018
4505,326.90833,DRM11,OUT010
4506,2538.914,FDG32,OUT049
4507,2944.8828,NCH18,OUT046
4508,5837.842,FDI20,OUT035
4509,1844.8375,FDA33,OUT018
4510,2577.8555,FDN45,OUT013
4511,329.5265,FDT45,OUT010
4512,4119.602,FDR32,OUT035
4513,4788.4346,FDA48,OUT017
4514,2711.647,FDN23,OUT017
4515,664.0776,NCR18,OUT035
4516,1622.1177,FDD45,OUT046
4517,3418.7878,FDI22,OUT018
4518,2480.094,FDT09,OUT013
4519,4512.6274,DRC24,OUT027
4520,2060.2957,FDT39,OUT046
4521,1543.8445,FDX28,OUT045
4522,1877.9176,FDA50,OUT018
4523,4148.8594,FDT33,OUT027
4524,1936.3602,FDQ60,OUT049
4525,1572.3801,NCM19,OUT018
4526,4074.4893,FDF40,OUT046
4527,5467.8086,NCI30,OUT035
4528,3420.3723,FDK34,OUT049
4529,6118.333,FDA38,OUT027
